"No.","Time","Source","Destination","Protocol","Length","Info"
"942","99.564942","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=160171 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"943","99.565251","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=161538 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"944","99.565430","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=162905 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"945","99.565608","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=164272 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"946","99.565801","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=165639 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"947","99.565932","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=161538 Win=40960 Len=0"
"948","99.565994","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=164272 Win=40960 Len=0"
"949","99.566156","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=167006 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"950","99.566335","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=168373 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"951","99.566520","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=169740 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"952","99.566693","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=171107 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"953","99.566803","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=167006 Win=40960 Len=0"
"954","99.566850","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=169740 Win=40960 Len=0"
"955","99.567003","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=172474 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"956","99.567253","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=173841 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"957","99.567436","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=175208 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"958","99.567658","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=172474 Win=40960 Len=0"
"959","99.567704","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=175208 Win=40960 Len=0"
"960","99.567734","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=176575 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"961","99.567905","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=177942 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"962","99.568078","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=179309 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"963","99.568249","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=180676 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"964","99.568508","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=177942 Win=40960 Len=0"
"965","99.568555","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=180676 Win=40960 Len=0"
"966","99.580136","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=182043 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"967","99.580479","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=183410 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"968","99.580725","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=184777 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"969","99.580944","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=186144 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"970","99.581122","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=187511 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"971","99.581142","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=183410 Win=40960 Len=0"
"972","99.581216","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=186144 Win=40960 Len=0"
"973","99.581315","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=188878 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"974","99.581503","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=190245 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"975","99.581675","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=191612 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"976","99.581844","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=192979 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"977","99.582018","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=194346 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"978","99.582048","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=188878 Win=40960 Len=0"
"979","99.582099","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=191612 Win=40960 Len=0"
"980","99.582241","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=195713 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"981","99.582418","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=197080 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"982","99.582942","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=194346 Win=40960 Len=0"
"983","99.583001","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=197080 Win=40960 Len=0"
"984","99.689424","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=198447 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"985","99.689629","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=199814 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"986","99.689709","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=201181 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"987","99.689784","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=202548 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"988","99.689985","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=203915 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"989","99.690078","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=205282 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"990","99.690163","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=206649 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"991","99.690294","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=208016 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"992","99.690330","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=199814 Win=40960 Len=0"
"993","99.690367","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=202548 Win=40960 Len=0"
"994","99.690380","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=209383 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"995","99.690387","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=205282 Win=40960 Len=0"
"996","99.690464","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=210750 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"997","99.690635","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=212117 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"998","99.690711","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=213484 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"999","99.691008","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=214851 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1000","99.691101","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=216218 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1001","99.691235","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=208016 Win=40960 Len=0"
"1002","99.691271","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=210750 Win=40960 Len=0"
"1003","99.691288","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=213484 Win=40960 Len=0"
"1004","99.691318","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=217585 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1005","99.691407","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=218952 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1006","99.691482","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=220319 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1007","99.691624","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=221686 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1008","99.692135","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=216218 Win=40960 Len=0"
"1009","99.692177","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=218952 Win=40960 Len=0"
"1010","99.692196","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=221686 Win=40960 Len=0"
"1011","99.703276","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=223053 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1012","99.703444","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=224420 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1013","99.703523","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=225787 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1014","99.703607","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=227154 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1015","99.703850","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=228521 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1016","99.703983","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=229888 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1017","99.704061","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=231255 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1018","99.704151","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=224420 Win=40960 Len=0"
"1019","99.704184","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=227154 Win=40960 Len=0"
"1020","99.704203","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=229888 Win=40960 Len=0"
"1021","99.704262","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=232622 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1022","99.704340","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=233989 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1023","99.704416","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=235356 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1024","99.705033","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=232622 Win=40960 Len=0"
"1025","99.705070","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=235356 Win=40960 Len=0"
"1026","99.779356","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=236723 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1027","99.779483","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=238090 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1028","99.779568","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=239457 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1029","99.779675","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=240824 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1030","99.779751","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=242191 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1031","99.779826","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=243558 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1032","99.779904","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=244925 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1033","99.780013","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=246292 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1034","99.780091","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=247659 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1035","99.780170","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=249026 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1036","99.780272","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=238090 Win=40960 Len=0"
"1037","99.780281","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=250393 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1038","99.780312","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=240824 Win=40960 Len=0"
"1039","99.780332","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=243558 Win=40960 Len=0"
"1040","99.780365","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=251760 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1041","99.780445","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=253127 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1042","99.780685","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=254494 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1043","99.780771","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=255861 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1044","99.780848","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=257228 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1045","99.780992","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=258595 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1046","99.781215","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=246292 Win=40960 Len=0"
"1047","99.781260","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=249026 Win=40960 Len=0"
"1048","99.781279","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=251760 Win=40960 Len=0"
"1049","99.781297","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=254494 Win=40960 Len=0"
"1050","99.782132","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=257228 Win=40960 Len=0"
"1051","99.782175","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=259962 Win=40960 Len=0"
"1052","99.788382","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=259962 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1053","99.788680","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=261329 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1054","99.789298","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=262696 Win=40960 Len=0"
"1055","99.792723","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=262696 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1056","99.792844","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=264063 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1057","99.792957","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=265430 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1058","99.793032","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=266797 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1059","99.793283","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=268164 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1060","99.793366","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=269531 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1061","99.793444","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=270898 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1062","99.793617","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=265430 Win=40960 Len=0"
"1063","99.793653","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=272265 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1064","99.793653","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=268164 Win=40960 Len=0"
"1065","99.793746","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=273632 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1066","99.794505","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=270898 Win=40960 Len=0"
"1067","99.794547","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=273632 Win=40960 Len=0"
"1068","99.893211","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=274999 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1069","99.893528","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=276366 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1070","99.893768","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=277733 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1071","99.893945","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=279100 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1072","99.894157","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=280467 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1073","99.894256","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=276366 Win=40960 Len=0"
"1074","99.894331","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=279100 Win=40960 Len=0"
"1075","99.894348","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=281834 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1076","99.895229","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=281834 Win=40960 Len=0"
"1077","99.907196","199.201.121.169","10.200.2.252","TCP","1421","80  >  61567 [ACK] Seq=283201 Ack=606 Win=40355 Len=1367 [TCP segment of a reassembled PDU]"
"1078","99.907421","199.201.121.169","10.200.2.252","HTTP","224","HTTP/1.1 200 OK  (text/html)"
"1079","99.908229","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=284568 Win=40960 Len=0"
"1080","99.908303","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [ACK] Seq=606 Ack=284739 Win=40790 Len=0"
"1081","99.950510","10.200.2.252","199.201.121.169","TCP","54","61567  >  80 [FIN, ACK] Seq=606 Ack=284739 Win=40790 Len=0"
"1082","99.951890","10.200.2.252","199.201.121.169","TCP","66","61568  >  80 [SYN] Seq=0 Win=40960 Len=0 MSS=1460 WS=1 SACK_PERM=1"
"1083","100.108224","199.201.121.169","10.200.2.252","TCP","54","80  >  61567 [ACK] Seq=284739 Ack=607 Win=40355 Len=0"
"1084","100.333568","199.201.121.169","10.200.2.252","TCP","66","80  >  61568 [SYN, ACK] Seq=0 Ack=1 Win=40960 Len=0 MSS=1367 WS=1 SACK_PERM=1"
"1085","100.334591","10.200.2.252","199.201.121.169","TCP","54","61568  >  80 [ACK] Seq=1 Ack=1 Win=40960 Len=0"
"1086","100.361751","10.200.2.252","199.201.121.169","TCP","405","61568  >  80 [PSH, ACK] Seq=1 Ack=1 Win=40960 Len=351 [TCP segment of a reassembled PDU]"
"1087","100.549334","199.201.121.169","10.200.2.252","TCP","54","80  >  61568 [ACK] Seq=1 Ack=352 Win=40609 Len=0"
"1088","100.550356","10.200.2.252","199.201.121.169","HTTP|IMF","601","K\\225\\365\\271f\\016\\U{\\222\\337\\352J\\235\\350\\236\\021\\277\\211\\372\\b\\276\\005\\277\\365d\\263\\271\\006x\\323\\333[g\\226\\255\\231(%Q)b\\254\\200\\317aB'!}\\036H\\271\\243Q\\347\\024\\210?\\234\\376\\322\\2261\\\\211\\017Q\\374R\\235u\\365\\361\\255\\324\\255\\025\\340\\365]\\v`\\355=\\227>Y\\234\\000u@1*XLd\\237 :\\302h\\b\\302\\330(1>\\035I\\310\\243\\214\\233\\267\\346\\211\\2228]\\372v`\\262\\241\\323K\\342\\001\\002\\000\\000\\001h\\000\\000\\000\\244\\000\\000k@\\365\\272\\033\\242_8U\\240q\\365\\312W\\024(\\310\\360\\311\\235D\\032)\\214lg\\a\\241\\257\\317\\375\\311\\00090m\\202\\367\\314?k\\264P<\\305\\363O\\372\\255\\021>}k\\213C\\200\\356\\003\\332I\\261s\\252\\312W\\332\\004\\376@ \\004\\204\\256\\017\\347""\\235M\\207\\207\\352\\354j\\364u]Yg\\227\\337B\\211\\177Z\\237\\036\\201j> \\240\\036\\bso\\256\\224vu\\000\\354[/\\227\\217\\347\\254(\\231\\3657\\006m\\336u\\312\\226/E1=.0!V;:\\311\\364\\bk\\027\\b\\252\\344\\365\\2616yq\\b\\177\\0050\\370\\227\\306@)\\355}\\224\\270\\321v\\271x\\275\\215.\\315\\303\\311Vq\\375\\335\\261\\235i\\b\\233MG\\327\\303X,\\216\\372\\216\\347\\257\\247\\261\\026E\\230\\237\\374\\303\\262\\271%\\324\\207B\\211G\\300\\314U\\362;\\J=\\203g\\2527\\177\\334=\\376c8\\206 \\336\\353X^|\\243\\306\\021\\374\\240\\345/\\221O\\364\\306G/A\\351=\\332:\\211\\313\\202\\346x,y\\227\\246\\341'\\034\\302\\237N<=\\336\\225\\241\\372\\347\\035k\\251\\360\\357i\\026\\216\\177\\227][\\226\\224\\32106Y.\\3609 , \\355\\243G\\320\\237o\\370aTz\\375\\263\\024)C\\025%\\335w\\336$U\\205 , YK\\350\\235\\266:>'\\273\\017 , \\2120oR\\265\\005\\026\\363\\034\\376 \\365\\263\\321\\0238\\273-A\\214Y\\377{\\225Vp4E\\362\\251\\354$\\240\\251\\274\\246\\276\\357z\\316\\301L\\203\\320E\\313P\\220\\207G\\363\\016>\\000i\\350\\032\\036V \\345\\270\\020\\227""\\354\\244\\310\\203P\\203\\204\\310s\\305\\215"
"1089","100.766500","199.201.121.169","10.200.2.252","TCP","54","80  >  61568 [ACK] Seq=1 Ack=899 Win=40062 Len=0"
"1090","101.228382","199.201.121.169","10.200.2.252","HTTP","564","HTTP/1.1 200 OK "
"1091","101.232818","10.200.2.252","199.201.121.169","TCP","54","61568  >  80 [FIN, ACK] Seq=899 Ack=511 Win=40450 Len=0"
"1092","101.236022","10.200.2.252","199.201.121.169","TCP","66","61569  >  80 [SYN] Seq=0 Win=40960 Len=0 MSS=1460 WS=1 SACK_PERM=1"
"1093","101.246955","199.201.121.169","10.200.2.252","TCP","54","80  >  61568 [FIN, ACK] Seq=511 Ack=899 Win=40062 Len=0"
"1094","101.247959","10.200.2.252","199.201.121.169","TCP","54","61568  >  80 [ACK] Seq=900 Ack=512 Win=40450 Len=0"
"1095","101.308040","199.201.121.169","10.200.2.252","TCP","54","80  >  61568 [ACK] Seq=512 Ack=900 Win=40062 Len=0"
"1096","101.534685","199.201.121.169","10.200.2.252","TCP","66","80  >  61569 [SYN, ACK] Seq=0 Ack=1 Win=40960 Len=0 MSS=1367 WS=1 SACK_PERM=1"
"1097","101.535696","10.200.2.252","199.201.121.169","TCP","54","61569  >  80 [ACK] Seq=1 Ack=1 Win=40960 Len=0"
"1098","101.560288","10.200.2.252","199.201.121.169","TCP","350","61569  >  80 [PSH, ACK] Seq=1 Ack=1 Win=40960 Len=296 [TCP segment of a reassembled PDU]"
"1099","101.752664","199.201.121.169","10.200.2.252","TCP","54","80  >  61569 [ACK] Seq=1 Ack=297 Win=40664 Len=0"
"1100","101.753682","10.200.2.252","199.201.121.169","HTTP","363","POST /TCnu.YcVBf/hLX%2C4AVZGlqL/zp2qIegw HTTP/1.1 "
"1101","101.968719","199.201.121.169","10.200.2.252","TCP","54","80  >  61569 [ACK] Seq=1 Ack=606 Win=40355 Len=0"
"1102","101.992563","199.201.121.169","10.200.2.252","TCP","285","80  >  61569 [PSH, ACK] Seq=1 Ack=606 Win=40355 Len=231 [TCP segment of a reassembled PDU]"
